Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1982","1982","100mg/An","102778","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1983","1983","100mg/An","105263","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1984","1984","100mg/An","110000","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1985","1985","100mg/An","113861","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1986","1986","100mg/An","115385","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1987","1987","100mg/An","116279","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1988","1988","100mg/An","116279","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1989","1989","100mg/An","119919","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1990","1990","100mg/An","101246","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1991","1991","100mg/An","60377","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1992","1992","100mg/An","81250","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1993","1993","100mg/An","107143","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1994","1994","100mg/An","103200","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1995","1995","100mg/An","76860","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1996","1996","100mg/An","103489","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1997","1997","100mg/An","97917","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1998","1998","100mg/An","110667","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","1999","1999","100mg/An","140857","Fc","Calculated data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5410","Yield","1062","Eggs, hen, in shell","2000","2000","100mg/An","103695","Fc","Calculated data"
