Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1995","1995","1000 ha","64208","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1996","1996","1000 ha","64427","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1997","1997","1000 ha","63832","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1998","1998","1000 ha","64787","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","1999","1999","1000 ha","63687","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2000","2000","1000 ha","62884","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2001","2001","1000 ha","63823","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2002","2002","1000 ha","64044","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2003","2003","1000 ha","64265","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2004","2004","1000 ha","64486","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2005","2005","1000 ha","47631","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2006","2006","1000 ha","47852","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2007","2007","1000 ha","48073","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2008","2008","1000 ha","46685","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2009","2009","1000 ha","46686.2","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2010","2010","1000 ha","46539.4","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2011","2011","1000 ha","46392.6","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2012","2012","1000 ha","46245.8","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2013","2013","1000 ha","45954","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2014","2014","1000 ha","45954","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2015","2015","1000 ha","45954","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2016","2016","1000 ha","45954","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6610","Agricultural land","2017","2017","1000 ha","45954","Fm","Manual Estimation"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1961","1961","1000 ha","15271","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1962","1962","1000 ha","15290","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1963","1963","1000 ha","15350","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1964","1964","1000 ha","15410","F","FAO estimate"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1965","1965","1000 ha","15470","F","FAO estimate"
